user_id,gasto_total,porcentaje_recomendacion,items_count
76561198079649290,1114.1800000000003,,119
76561198079651908,64.95,,7
76561198079651914,369.8400000000001,,21
76561198079656512,29.98,,2
76561198079657185,0.0,,2
76561198079657230,109.97,,5
BassesandBoxes,105.92,,18
76561198079658718,19.99,,1
76561198079659084,59.97,,7
jamdoughnut58,612.6500000000002,,66
76561198079663499,0.0,,4
pono55,19.98,,19
76561198079670513,4.99,,3
76561198079670866,0.0,,3
Kelecck,0.0,,1
76561198079671293,479.7700000000001,,40
datprofiledoe,99.93999999999998,,26
76561198079673206,566.5800000000003,,72
76561198079674334,0.0,,1
JackHiggsy,170.88,,15
76561198079676322,39.97,,12
76561198079678654,124.95,,9
76561198079679192,0.0,,3
76561198079681077,34.98,,5
76561198079682941,124.91999999999996,,38
76561198079683480,19.99,,6
TheGoodTheBadTheFuckUp,180.89,,20
76561198079685603,14.99,,2
76561198079687466,140.9,,21
76561198079687617,1346.020000000001,,151
76561198079688360,59.96,,6
76561198079693504,285.81000000000006,,22
76561198079699965,19.99,,13
76561198079702278,14.99,,3
76561198079705058,698.5700000000003,,55
76561198079711200,14.99,,2
76561198079713693,134.91,,38
76561198079717344,170.84,,55
ggnjjgbmnmnmbvbm,49.96,,7
ggizilixosnubs,518.6700000000002,,49
76561198079725568,105.9,,25
76561198079734414,339.89000000000004,,67
76561198079734541,49.97,,11
76561198079739982,19.99,,1
76561198079742188,435.80000000000007,,15
76561198079744017,84.97,,7
76561198079746028,69.94999999999999,,5
tonsils,229.83000000000004,,22
76561198079755370,19.99,,7
76561198079757651,79.96,,13
76561198079758095,9.99,,2
76561198079760492,235.89,,16
76561198079761149,79.94,,30
dhystroyer,726.5700000000003,,62
willymon,16.98,,5
76561198079764219,187.85,,50
stamp_ur_stampy,9.99,,2
76561198079771429,69.98,,6
76561198079777445,306.7600000000001,,34
AndikaArcher,69.96,,16
76561198079783937,19.99,,2
dratini147,374.6800000000001,,48
why-u-no-play,823.5800000000003,,72
N00BK1LL3R,232.8400000000001,,31
bojovnici,44.98,,26
76561198079793675,426.6600000000002,,47
76561198079797122,29.98,,4
76561198079797378,340.7900000000001,,36
76561198079799999,114.92,,15
76561198079800232,0.0,,1
Kapodistrias,564.6300000000002,,63
76561198079803467,0.0,,1
76561198079805877,14.99,,19
76561198079807215,1130.2400000000005,,170
76561198079820066,179.88,,18
76561198079823212,29.98,,4
76561198079823782,389.84,,28
76561198079825718,312.80000000000007,,77
brysanbb,319.84000000000003,,33
76561198079836691,71.94999999999999,,17
DeadPoolice,325.0500000000002,,115
76561198079846922,89.94999999999999,,13
76561198079857885,104.93999999999998,,13
76561198079858366,0.0,,13
76561198079863107,9.99,,1
76561198079863446,368.74,,45
76561198079865171,71.94,,9
147751,202.86,,12
BigAndySon,1772.7900000000009,,182
76561198079875162,84.96,,9
76561198079877225,9.99,,1
76561198079882443,471.71000000000015,,41
76561198079882756,173.86,,25
IshallHaveYourNipples,763.4600000000003,,71
sdgdsgdsf,0.0,,1
Rac00nZ,265.7900000000001,,50
76561198079894756,0.0,,2
76561198079896833,19.99,,6
76561198079896887,1245.7400000000005,,84
76561198079897237,84.93999999999998,,46
nightres,24.98,,7
barnasaurus96,897.3500000000005,,82
xadocz,99.93999999999998,,58
76561198079911880,190.92,,21
edufiori,74.94,,10
76561198079914547,99.93,,10
76561198079916556,0.0,,1
76561198079917136,139.89999999999998,,67
76561198079920179,59.96,,4
76561198079921952,0.0,,1
76561198079922866,860.5200000000002,,64
76561198079923721,149.96,,8
76561198079925051,34.97,,6
76561198079929251,530.6600000000001,,62
76561198079933051,9.99,,2
76561198079935255,0.0,,35
Balistic-Synergy,189.93,,13
76561198079938990,376.7000000000001,,75
76561198079942459,0.0,,1
76561198079946208,659.5100000000003,,74
76561198079952474,19.99,,3
76561198079963331,19.99,,4
1337leetSloth,39.97,,3
76561198079964085,84.92999999999999,,12
76561198079970376,389.6600000000002,,48
GoatyAcountant,97.92,,20
Romurdock199,14.99,,4
76561198079974694,14.99,,3
76561198079976562,196.79000000000008,,77
ladapata,84.95,,35
wattfuman,19.98,,2
76561198079982333,188.89,,30
76561198079984580,957.2300000000004,,109
76561198079985860,424.7500000000001,,35
76561198079986661,635.5300000000003,,108
endel1990,272.5700000000002,,82
76561198079993102,14.99,,9
76561198079994621,84.94999999999999,,8
mattcolt,228.88000000000005,,45
76561198080000289,59.99,,4
76561198080003721,0.0,,6
76561198080006354,0.0,,5
76561198080007682,54.96,,18
76561198080010949,102.93,,10
76561198080014665,19.99,,2
76561198080018098,29.99,,11
theblackseal,84.94999999999999,,21
76561198080020479,110.91999999999996,,11
76561198080025333,19.98,,4
murdersauruz,69.96,,6
76561198080027198,347.7000000000001,,40
76561198080029534,74.92,,31
76561198080034304,130.92999999999998,,19
76561198080035771,0.0,,5
76561198080035919,19.99,,11
76561198080039183,27.98,,7
catchyalater,449.70000000000016,,56
GiovannyXD,19.99,,2
76561198080046734,114.96,,7
Runes76,107.92,,8
76561198080048154,0.0,,1
76561198080050648,577.6300000000001,,42
donkeysss,79.97,,6
GCoser,1261.0800000000006,,118
76561198080057659,511.6800000000001,,39
76561198080057659,511.6800000000001,,39
76561198080060101,482.7300000000001,,45
LowGraphic,44.97,,6
76561198080062064,157.89,,15
DarkTwisters,0.0,,1
76561198080067187,9.99,,1
76561198080073865,39.97,,10
76561198080075902,34.98,,10
76561198080078185,9.99,,2
JaydenT,44.96,,4
applec0re,1813.510000000001,,176
76561198080086987,0.0,,1
76561198080087440,0.0,,1
76561198080088362,69.94999999999999,,29
76561198080088764,39.98,,5
76561198080091016,150.87,,17
76561198080091227,83.92999999999999,,20
76561198080092029,29.98,,4
76561198080097095,0.0,,1
76561198080100321,1108.4000000000003,,79
76561198080102429,204.89,,18
ILookedBehindTheTriclopsEye,903.3500000000004,,121
1591240764,377.00000000000034,,101
76561198080110073,481.69000000000017,,60
Hyei525,82.91,,25
76561198080113900,29.98,,3
76561198080114716,399.72000000000014,,59
76561198080118589,378.63000000000017,,52
ikey_,89.95,,8
astroboy103,140.85,,41
76561198080125440,505.7300000000001,,60
76561198080127349,34.98,,4
bobobobobobbobobo1,278.80000000000007,,52
sensinata,1651.8100000000009,,135
76561198080134445,625.7400000000001,,47
76561198080135161,54.98,,6
76561198080156704,89.93999999999998,,8
76561198080157313,198.86,,24
maxibombastic,642.6500000000002,,64
76561198080175160,105.90999999999995,,29
76561198080175859,24.98,,2
76561198080179261,155.9,,12
76561198080179934,0.0,,1
76561198080181640,152.88,,37
76561198080183067,0.0,,1
76561198080185195,19.99,,3
76561198080186653,164.93,,17
76561198080188926,14.99,,2
76561198080190315,0.0,,2
76561198080204426,19.99,,5
76561198080210718,9.99,,2
76561198080211431,19.98,,4
SleepyMate,780.6000000000003,,79
cwalk128,1268.5300000000009,,148
76561198080219102,0.0,,1
Chrisdakiller38,1165.1500000000003,,102
186038013,0.0,,1
76561198080227380,0.0,,1
76561198080230666,0.0,,1
76561198080231482,923.4100000000004,,77
76561198080235876,59.98,,13
76561198080237817,19.99,,2
76561198080244350,132.92,,22
76561198080244653,0.0,,6
ilikesandvich,39.97,,14
WaitingRelic,94.97,,8
76561198080256964,14.99,,7
ScootyBootyBoy,0.0,,1
76561198080259487,0.0,,1
76561198080261763,104.93999999999998,,16
76561198080264704,74.96,,9
76561198080266763,89.93999999999998,,11
DropCorex,792.4600000000003,,81
76561198080270958,205.82,,24
76561198080282900,374.7800000000001,,30
MyHeadIsHero,19.99,,5
76561198080289746,344.80000000000007,,38
76561198080291322,267.86,,15
76561198080292348,0.0,,4
76561198080292523,0.0,,12
76561198080293845,586.73,,34
mustaaache1,443.7900000000001,,42
moistpasta,49.97,,7
76561198080294212,113.89999999999998,,18
76561198080294790,0.0,,1
76561198080295203,94.94,,17
cheeky-fedora-wearing-scrublord,39.97,,22
76561198080297779,204.87000000000003,,21
76561198080298316,104.96,,53
76561198080300843,9.99,,1
76561198080301852,29.98,,4
76561198080303375,1058.2800000000004,,91
lbrancourt,2143.12,,172
kuy_kuy1,1519.020000000001,,135
76561198080305273,650.6400000000001,,50
76561198080307028,804.5000000000003,,62
76561198080309274,0.0,,11
kira2738,15.98,,3
76561198080312318,49.96,,16
76561198080317444,0.0,,9
76561198080318179,19.99,,27
76561198080319899,415.7300000000001,,61
76561198080322738,149.91,,14
dantheorginal,1206.2400000000005,,86
76561198080324558,482.6600000000002,,54
BrGamer123,0.0,,9
Grim9621,9.99,,2
TheGameAndWatch,569.5100000000002,,64
76561198080335726,694.6200000000002,,81
76561198080338804,35.97,,12
76561198080341180,0.0,,6
76561198080347527,125.89999999999998,,69
ExaltedZapdos,99.92,,9
76561198080363886,9.99,,1
76561198080366479,0.0,,5
76561198080368198,109.96,,8
C9VinnyG,2603.5199999999945,,185
AlduinGamer,39.97,,5
76561198080372719,251.8100000000001,,31
flynnchonkonkies,293.8,,31
76561198080378833,214.8000000000001,,57
notshake,84.91999999999999,,14
76561198080385420,19.99,,4
76561198080385841,24.99,,2
76561198080391811,29.98,,12
76561198080392280,580.5600000000003,,57
76561198080395017,94.93999999999998,,11
vegemiteboy,69.94999999999999,,21
76561198080398083,9.99,,1
76561198080398317,14.99,,1
splitmyurethra,756.3300000000005,,85
76561198080400625,249.88,,51
76561198080400791,90.96,,7
76561198080404306,139.93,,10
pethee,314.82000000000005,,36
spottlight,950.4200000000004,,78
5453V3,113.90999999999995,,17
76561198080414902,79.95,,15
76561198080415544,289.7900000000001,,50
76561198080420397,139.90999999999997,,27
76561198080425201,0.0,,1
76561198080432945,432.7300000000001,,67
76561198080433372,344.81000000000006,,30
76561198080435880,19.99,,2
76561198080436803,309.89,,16
76561198080439936,64.95,,9
76561198080455475,0.0,,4
76561198080461787,190.87000000000003,,46
ALHABET,0.0,,1
76561198080465293,496.63000000000017,,88
fluggerbutter,209.88,,22
76561198080468323,0.0,,3
76561198080473151,225.86000000000004,,34
havock2,174.88,,34
76561198080473396,0.0,,1
76561198080475239,39.97,,30
76561198080475868,1.99,,1
76561198080477464,24.98,,9
NarukuDeidara,368.7500000000001,,68
Mr_P3ngu1n,550.6400000000002,,55
76561198080479136,723.4900000000002,,84
WDCGkrazy,271.88000000000005,,48
76561198080488092,404.7700000000001,,35
76561198080488289,135.87999999999997,,18
76561198080489176,124.92999999999998,,13
76561198080489201,72.96,,29
76561198080491571,657.6100000000001,,56
76561198080492350,9.99,,2
76561198080495807,24.98,,18
derpyroo,1787.9900000000007,,128
juvieaa,397.73,,45
76561198080497898,24.98,,5
azayne,416.7700000000001,,35
76561198080500523,0.0,,1
76561198080501388,19.99,,4
76561198080501620,9.99,,11
dunlookerr,269.83000000000004,,45
76561198080504652,242.85,,17
DoomDog,174.79000000000002,,16
76561198080515022,49.96,,5
76561198080515917,14.99,,2
Connorpod169,174.91,,14
pler123,2005.8500000000008,,157
76561198080524407,69.94,,8
76561198080528638,0.0,,1
76561198080532893,89.96,,7
76561198080534963,19.99,,5
76561198080535934,54.96,,11
mandkind,0.0,,1
76561198080539042,64.95,,5
deanbear12,131.85999999999996,,19
76561198080547072,34.98,,18
Darkspeed00,29.98,,7
76561198080551326,184.88,,22
76561198080553674,320.80000000000007,,28
76561198080553711,417.71000000000015,,78
76561198080554465,0.0,,1
76561198080560730,174.92,,10
76561198080566079,1020.3600000000004,,79
76561198080569649,0.0,,3
76561198080572366,247.81000000000003,,22
76561198080572567,347.79,,27
Scott752,1209.1900000000005,,105
DeCharge,374.78,,51
76561198080576407,0.0,,1
76561198080578212,9.99,,1
76561198080581750,535.6800000000002,,63
uhtred_,0.0,,19
76561198080585724,49.96,,14
76561198080586899,536.6300000000002,,55
76561198080587391,0.0,,1
76561198080587590,89.94999999999999,,14
hekticxmoon,692.6700000000002,,84
Cobrastriker4,0.0,,2
76561198080597847,280.80000000000007,,29
76561198080599360,353.83000000000004,,35
76561198080600418,289.86000000000007,,28
shimoda,99.97,,7
afallingninja89,568.0500000000001,,38
76561198080606242,510.72000000000014,,42
76561198080610062,344.7500000000001,,44
kendrick0210,9.99,,16
pjw5,19.99,,1
76561198080613630,14.99,,2
keyloom,154.86,,18
efloe,59.96,,6
76561198080616529,0.0,,33
76561198080616682,652.6600000000002,,68
rainbowbaloney,1618.4900000000011,,182
76561198080617914,89.94999999999999,,11
fhjao,945.3300000000004,,97
76561198080623452,179.89,,26
76561198080624016,278.85,,22
76561198080624639,139.91,,16
76561198080629775,0.0,,10
TheSexPest,485.6300000000002,,57
76561198080631694,145.91,,25
76561198080633197,0.0,,1
texasranger95,238.86,,30
76561198080633960,0.0,,1
76561198080634186,59.96,,6
76561198080637551,14.98,,18
76561198080639003,97.93,,20
76561198080643900,0.0,,6
ass4life,139.95000000000002,,9
76561198080647799,0.0,,1
76561198080656673,363.76,,64
76561198080663656,29.98,,3
76561198080667896,524.7200000000001,,42
iro00013,1047.3500000000004,,80
Gleich1IsDaBest,65.94999999999999,,42
76561198080677891,42.96,,12
syndkat,75.93999999999998,,15
76561198080686199,0.0,,1
76561198080687786,19.98,,19
76561198080688938,9.99,,3
76561198080689153,690.4600000000004,,111
76561198080689296,119.90999999999998,,18
lolbagzbro,39.98,,3
76561198080691602,619.5900000000001,,46
76561198080695402,95.90999999999998,,32
909085,114.91999999999996,,12
76561198080704583,54.97,,5
76561198080709122,44.97,,3
76561198080709251,251.83000000000004,,31
summerctrl,1681.020000000001,,129
76561198080713322,0.0,,1
NuggetyChicken,0.0,,1
76561198080714665,19.99,,2
thejackster95,0.0,,1
76561198080718143,9.99,,5
Loveaomamm,565.5700000000002,,58
looksteam,498.66000000000014,,52
76561198080722863,0.0,,7
76561198080724451,34.98,,25
76561198080728176,320.80000000000007,,26
76561198080731295,29.99,,4
76561198080732157,2.99,,10
76561198080733178,304.83000000000004,,25
76561198080741570,319.83000000000004,,30
76561198080741736,0.0,,1
76561198080746600,9.99,,1
misterdiddlez,124.92999999999998,,11
76561198080748001,53.95,,6
76561198080752695,34.97,,6
76561198080752786,344.7500000000001,,34
76561198080753241,79.94999999999999,,8
76561198080753445,545.72,,75
76561198080754769,84.92999999999999,,9
jamesxmcintosh,2288.0499999999965,,242
76561198080756775,29.98,,19
76561198080758534,0.0,,1
76561198080763087,0.0,,3
76561198080763738,0.0,,1
76561198080766372,4.99,,12
76561198080766404,34.97,,3
76561198080769147,79.98,,6
76561198080770526,0.0,,1
76561198080771851,0.0,,1
76561198080775033,415.80000000000007,,50
76561198080776127,39.97,,7
Arici97,9.99,,3
76561198080786320,319.80000000000007,,31
76561198080787143,79.97,,15
76561198080789177,94.93999999999998,,12
poll_plays,166.89,,25
76561198080791279,14.99,,4
76561198080793199,119.95,,14
xXLeisureXx,19.99,,5
76561198080795921,34.97,,3
76561198080801224,963.4200000000004,,108
76561198080802658,134.91,,34
76561198080806638,512.6600000000002,,63
thetoffee,311.81000000000006,,28
76561198080815410,84.94,,17
Misapo,262.84000000000003,,26
76561198080820894,14.99,,3
76561198080820960,79.98,,5
76561198080824837,0.0,,1
The_Tyrone,288.84000000000003,,32
linhxo,388.7000000000001,,41
76561198080830751,14.99,,1
76561198080834025,69.96,,5
12341846,301.77,,28
miguelalviano,269.86,,28
76561198080837286,379.7300000000001,,52
76561198080841633,152.89999999999998,,17
76561198080847604,0.0,,3
Satan-666,1774.9800000000007,,133
76561198080850078,84.94,,14
itsabitdodgy,467.7400000000001,,76
76561198080853962,94.93,,36
76561198080858200,0.0,,1
dzweck,898.4100000000004,,74
dentedeanzol,7.99,,3
76561198080859928,0.0,,1
76561198080860207,94.95,,9
76561198080861151,522.7500000000001,,55
ben10forever,39.97,,3
76561198080863747,99.96,,11
76561198080866455,19.99,,5
arthurjudok,449.58000000000027,,69
Amotinus,841.4100000000003,,85
76561198080875724,29.97,,6
76561198080882352,39.98,,4
b-ry,539.8000000000001,,33
76561198080883380,59.97,,5
76561198080885630,0.0,,3
76561198080886385,0.0,,1
tetaverde,129.94,,11
metal-gold,453.6700000000002,,44
76561198080888235,0.0,,12
zoemisailidis,149.87999999999997,,17
76561198080896230,39.98,,3
76561198080896380,39.97,,4
76561198080897678,259.94,,11
781572,117.91999999999996,,22
76561198080901309,269.87,,23
76561198080902277,134.91,,6
76561198080903213,33.95,,44
76561198080906862,0.0,,6
76561198080907405,124.92999999999998,,26
76561198080908617,550.5300000000002,,77
vvnsamuel,0.0,,6
76561198080912877,2978.5199999999936,,187
Crow836,114.90999999999998,,37
76561198080915089,74.96,,6
76561198080917767,0.0,,1
Danzi754,923.0000000000002,,69
76561198080922107,69.94,,8
luisdorato,0.0,,1
76561198080939847,3.99,,2
nebrombr,19.99,,16
76561198080941044,19.99,,3
Betmun,759.6300000000002,,78
coolbro1012,0.0,,1
76561198080946179,0.0,,34
76561198080948821,24.98,,3
76561198080949215,57.940000000000005,,9
roksta101,547.6000000000003,,54
76561198080951250,51.96,,11
76561198080956851,147.87,,42
ImReeceify,647.4500000000004,,87
76561198080962067,9.99,,1
76561198080962478,3258.3599999999915,,240
76561198080964600,9.99,,15
76561198080965312,39.98,,3
76561198080965385,79.96000000000001,,6
76561198080966233,653.5300000000002,,45
76561198080966650,14.99,,5
76561198080968243,1634.0800000000006,,133
ZukiniFruityface,902.4900000000004,,66
76561198080972676,19.98,,3
76561198080974252,19.99,,3
josephgeddes,9.99,,1
76561198080975612,14.99,,4
BananaUrchin,2840.209999999992,,236
76561198080980187,833.6500000000002,,49
76561198080980506,219.82000000000005,,21
76561198080981599,19.99,,2
76561198080982417,19.99,,1
76561198080982789,1899.020000000001,,116
Omega67679,731.5600000000003,,106
ricasouza,0.0,,2
76561198080987215,477.64000000000016,,54
warfreak1945,857.1200000000005,,120
76561198080988891,129.91,,6
76561198080990852,1254.2100000000005,,99
catdog49,0.0,,1
76561198080996772,19.98,,7
76561198080996808,0.0,,1
dion_sim,124.90999999999998,,15
76561198080996955,19.99,,14
76561198080998661,9.99,,5
76561198080999920,522.7100000000002,,50
76561198081000244,0.0,,4
76561198081003716,1013.3500000000004,,110
